업종명,업소명,지역명,소재지도로명주소,소재지지번주소,위도,경도,할인정보,업소전화번호,데이터기준일자,혜택대상,증빙자료,혜택시작일,혜택종료일,이용제한,비고,출처URL,출처유형,검증상태,수집일자
음식점,이엔(주)양파백세탕,안양시,"경기도 안양시 동안구동편로20번길16109호(관양동, 신안시티)",,37.4053801,126.9718344,칼국수 1인분(3000원 상당) 서비스,031-427-7888,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-08-21,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,한제소곱창전골 안양일번가점,안양시,경기도 안양시 만안구장내로139- 01층 (안양동),,37.397945,126.922929,서비스이용료의 5%할인(주류제외),031-466-5515,2026-08-15,"동원훈련이수자, 모범예비군, 복무중인 현역병, 사회복무요원, 전문산업기능요원, 병역명문가","동원훈련이수증, 모범예비군증, 복무확인서 등",2024-02-13,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,황기순손칼국수&왕돈까스,안양시,경기도 안양시 동안구인덕원로13(관양동),,37.40119,126.973496,서비스 이용료의 20% 할인,010-2030-7106,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-11,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,레스트앤드,안양시,경기도 안양시 동안구평촌대로419- 7(비산동),,37.408322,126.950228,서비스 이용료의 10% 할인 주류 5만원 이상 구매시 마른안주 서비스제공,010-5205-0130,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-21,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,안다미로,안양시,경기도 안양시 동안구평촌대로440(비산동),,37.410012,126.95088,서비스 이용료의 10% 할인,010-9393-4823,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-07-02,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,오로라케이크&쿠키,안양시,경기도 안양시 동안구동편로1461층 (관양동),,37.409274,126.966889,서비스 이용료의 10% 할인,070-7954-7024,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-03,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,카페 두둥실,안양시,"경기도 안양시 동안구시민대로187102호(비산동, 안양건설타워)",,37.3917697,126.9516859,무료 사이즈업,0507-877-3305,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-09-19,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,카페카린,안양시,경기도 안양시 동안구관악대로2721층 (비산동),,37.401933,126.952945,서비스 이용료의 5% 할인(음료만 해당),031-386-1646,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-07-11,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,켄커피,안양시,경기도 안양시 만안구안양로110105호1층 (안양동),,37.384845,126.93379,서비스 이용료의 5% 할인,010-4447-4114,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-05,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,켄커피(본점),안양시,경기도 안양시 만안구예술공원로164- 1(안양동),,37.419135,126.92415,서비스 이용료의 5% 할인,010-9137-6972,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-05,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,콩고커피,안양시,경기도 안양시 동안구관평로182- 171층 (관양동),,37.393684,126.961201,서비스 이용료의 5% 할인,0507-1411-9558,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-06-05,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,페이보릿커피,안양시,경기도 안양시 만안구안양천서로177상가1동36호2층 (안양동),,37.394825,126.932403,서비스 이용료의 10% 할인(음료만 할인),0507-1466-5881,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-07-03,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,가마골 백숙,양주시,경기도 양주시 장흥면 북한산로 1028,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-861-4800,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,거석골,양주시,경기도 양주시 백석읍 기산로 503,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-876-7658,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,거시기닭갈비,양주시,경기도 양주시 엄상동길 22-25,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-859-9982,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,고봉막국수,양주시,"경기도 양주시 장흥면 권율로 88, 상가동 1층",,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-829-2988,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,구들장생고기,양주시,경기도 양주시 엄상동길 66,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-858-7892,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,김밥나라,양주시,경기도 양주시 평화로 1426,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-858-1558,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,김삿갓토종순대국,양주시,경기도 양주시 평화로 1556,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-864-4100,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,다찜(고암점),양주시,경기도 양주시 고암길 32,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-863-3233,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,덕정갈비,양주시,경기도 양주시 덕정길 58,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-862-8811,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,두끼떡볶이(양주고읍점),양주시,"경기도 양주시 고읍남로 36, 2층",,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-821-2771,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,둘째마당바위,양주시,경기도 양주시 장흥면 권율로309번길 149,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-855-5213,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,등촌샤브칼국수,양주시,"경기도 양주시 송랑로 64, 1층",,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-843-8777,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,등촌칼국수,양주시,경기도 양주시 백석읍 고릉말로150번길 28 (1층),,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-879-6070,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,만두와김밥마을,양주시,경기도 양주시 부흥로 2122,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-848-1796,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,만수장,양주시,경기도 양주시 평화로 1552-1,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-858-8289,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
음식점,본도시락 덕정점,양주시,경기도 양주시 독바위로 9,,,,"군 장병 대상 상시 할인(할인율·적용 품목은 업소별 상이, 방문 전 문의)",031-858-4282,2025-09-22,군 장병,군인 신분 확인자료(방문 전 문의),,,상시 참여업소 목록이며 세부 할인율은 업소별 문의,기간 한정 특별할인 22개소는 제외하고 상시 참여 32개소만 수록,https://www.yangju.go.kr/www/selectBbsNttView.do?bbsNo=13&key=202&nttNo=198019,지자체 공식 게시물·첨부파일,A: 양주시 공식 상시 목록,2026-08-15
